CustomerID,Name,Age,Gender,Location,PurchaseAmount,PurchaseFrequency,LastPurchaseDate,CustomerCategory
73784,Kelly Garcia,33,Male,Phoenix,44.22,27,2024-04-01,Churned
97866,Jessica Collins,73,Female,Los Angeles,627.94,24,2024-12-05,Churned
79248,Matthew Nichols,41,Female,Los Angeles,434.04,6,2024-07-24,Loyal
14039,Tony Taylor,32,Female,San Diego,570.24,27,2023-02-05,Loyal
56209,Christopher Alexander,20,Male,Los Angeles,705.99,24,2023-12-05,New
72505,Melissa Short,41,Female,Los Angeles,200.72,27,2023-02-09,Loyal
70885,Melissa Murphy,46,Male,Chicago,541.15,26,2024-02-03,New
11138,Dana Smith,34,Male,Phoenix,587.34,2,2023-06-15,New
75382,Brittany Young,35,Male,Los Angeles,529.97,17,2023-03-07,New
47971,Brandon Mora,57,Male,Dallas,741.45,9,2022-12-18,New
40695,Brandi Taylor,45,Female,Los Angeles,118.41,12,2024-08-11,Loyal
95051,Mark Adams,65,Male,San Antonio,516.68,6,2023-09-09,At Risk
20270,Linda Diaz,24,Male,Los Angeles,68.95,29,2023-10-04,Churned
97181,Jason Day,60,Female,Dallas,112.57,11,2023-03-21,At Risk
49383,Lynn Valdez,30,Male,Houston,952.39,14,2024-07-30,At Risk
72668,Garrett Carrillo,63,Female,Los Angeles,952.94,30,2024-04-19,Loyal
88166,Shane Johnson,43,Female,Phoenix,515.42,1,2024-03-15,Churned
53878,Stephanie Nguyen,54,Male,Dallas,34.07,2,2023-02-07,At Risk
22853,Amanda Woods,69,Female,Houston,956.58,30,2024-01-02,Churned
18219,Lindsay Gutierrez,52,Male,Los Angeles,187.42,4,2024-09-15,New
98122,Pamela Lee,50,Female,Chicago,30.28,10,2024-03-30,At Risk
83948,John Turner,19,Male,Los Angeles,509.34,17,2023-08-27,Loyal
15590,Mrs. Carmen Holland,75,Male,San Diego,444.97,10,2024-04-19,Churned
87076,Sean Wade,19,Male,Los Angeles,241.94,29,2023-11-07,Churned
85092,Vanessa Walker,18,Female,San Antonio,956.4,24,2023-04-25,At Risk
27670,Ashley Garcia,66,Male,Los Angeles,848.76,26,2024-03-07,Churned
68179,Cynthia Cooper,46,Female,Chicago,341.59,1,2023-06-02,Loyal
71708,Kirk Jenkins,35,Female,Phoenix,718.25,14,2024-10-03,At Risk
75769,Robert Hart,60,Female,New York,962.17,29,2023-12-12,Churned
42977,Ryan Wilson,59,Male,San Antonio,629.33,7,2023-05-22,New
86809,Nicole Barton,54,Male,Dallas,347.63,19,2023-08-10,New
50947,Debra Arias,41,Female,San Antonio,791.01,21,2023-02-06,New
66245,Adam Rhodes,41,Female,San Diego,874.34,6,2024-11-06,At Risk
43078,Thomas Wagner,52,Female,San Antonio,930.9,24,2023-12-06,Churned
98795,Samuel Campbell,57,Male,Los Angeles,392.61,23,2024-08-12,Churned
52473,Carrie Perez,70,Male,New York,365.07,27,2024-11-02,Churned
21758,Christopher Miller,51,Female,Chicago,106.63,20,2024-07-27,At Risk
94528,Amanda Golden,56,Male,San Antonio,878.65,15,2024-09-23,Churned
62642,James Levy,57,Female,Chicago,426.92,8,2024-02-24,New
51233,Kristin Sosa,65,Male,Chicago,246.49,29,2024-09-08,New
33806,Michael Hernandez,23,Male,New York,647.1,28,2024-11-13,Loyal
90159,Michael Russell,69,Male,Los Angeles,630.38,30,2023-02-13,Churned
34550,Kyle Mckee,31,Female,Dallas,61.1,10,2023-09-03,Churned
73839,Jean Griffith,54,Female,Los Angeles,874.51,28,2024-05-05,Churned
75871,Caroline Rodriguez,47,Male,New York,307.98,27,2024-10-13,At Risk
61155,Daniel Shah,63,Male,Chicago,643.72,11,2024-12-13,New
43574,Jason Erickson,21,Male,Dallas,999.09,18,2023-01-11,Churned
97995,Brandi Gibbs,36,Female,San Diego,448.54,8,2023-01-06,At Risk
40753,Paul Harris,63,Male,Chicago,72.72,14,2023-09-01,At Risk
85946,Betty Sherman,73,Male,Phoenix,75.35,24,2023-05-27,New
50709,Dennis Leonard,32,Female,Dallas,70.05,18,2023-08-10,At Risk
82126,Amanda Vasquez,60,Male,Houston,317.26,24,2024-01-24,New
74428,Maria Valentine,31,Female,Los Angeles,64.5,18,2023-03-24,Loyal
47519,Rachel Garcia,22,Female,Phoenix,786.37,17,2024-06-04,Churned
70046,Michelle Martin,27,Female,New York,771.32,9,2024-10-18,Churned
10179,Crystal Harris,43,Female,Phoenix,863.35,24,2023-08-01,Churned
16824,Glenn Medina,44,Female,San Diego,102.28,11,2023-01-29,Churned
83492,John Marshall,75,Male,Phoenix,690.2,8,2024-10-02,Loyal
92450,Mark Duffy,64,Female,Dallas,191.41,2,2024-03-29,At Risk
81306,Cody Griffin,25,Male,Chicago,778.54,12,2024-02-10,Loyal
92697,Mr. Benjamin Gray,39,Male,Houston,759.7,5,2024-08-20,Loyal
31383,William Larson,41,Female,Houston,575.15,1,2024-05-23,Churned
20144,Lori Clark,63,Male,Houston,907.36,27,2023-02-27,At Risk
65840,Jill White,54,Male,Chicago,419.13,1,2024-03-18,At Risk
81774,Makayla Martinez,61,Female,Phoenix,204.2,10,2023-12-24,New
20750,John Young,40,Male,Dallas,602.61,1,2024-06-01,Churned
32821,Ruth Hodges,50,Male,San Diego,620.95,26,2022-12-24,At Risk
82791,Steven Simmons,53,Male,Dallas,36.47,19,2023-06-26,Loyal
67553,Mr. Jose Nguyen DDS,37,Female,Phoenix,805.69,30,2024-04-17,At Risk
37829,Linda Thompson,42,Male,Chicago,915.05,27,2023-08-12,New
19223,Julie Spears,72,Male,Phoenix,505.04,6,2024-05-12,Churned
33807,Travis Flores,39,Female,Phoenix,557.64,21,2023-09-28,New
99376,Amy Roberts,53,Male,Los Angeles,597.75,17,2024-05-11,New
33842,Dale Edwards,64,Male,San Antonio,621.49,15,2024-12-13,At Risk
70303,Michelle Cordova,26,Female,Los Angeles,717.51,13,2023-10-18,Churned
65694,Alex Gross,66,Male,San Antonio,84.89,19,2023-09-27,Loyal
44092,Richard Sanchez,42,Female,Houston,163.8,28,2023-03-03,At Risk
10249,Justin Davis,66,Male,San Antonio,84.78,22,2023-04-23,At Risk
48963,Kimberly Molina,72,Female,San Diego,94.81,16,2024-04-01,Loyal
26082,Steven Hughes,41,Male,San Diego,620.36,2,2024-08-20,Churned
79373,Alexa Watson,45,Male,Chicago,306.2,16,2023-02-26,At Risk
87485,Sheila Foster,63,Male,New York,672.97,9,2023-12-09,At Risk
69417,Danielle Cole,24,Male,Chicago,916.28,12,2023-08-06,At Risk
79195,Allison Curry,66,Male,Los Angeles,177.76,16,2023-03-28,Loyal
30679,Jennifer Stephenson,66,Female,Phoenix,12.24,28,2024-06-26,At Risk
34150,Sherry Mayer,63,Male,Los Angeles,974.55,20,2024-06-05,Loyal
80450,Christopher Fox,63,Female,Houston,934.78,11,2023-06-26,At Risk
77370,Stephanie Rogers,67,Male,San Diego,333.74,15,2024-05-12,Loyal
61135,Mr. Devin Houston,34,Female,Phoenix,883.65,4,2024-11-07,New
76243,Michele Contreras,53,Male,Chicago,42.08,11,2024-09-26,At Risk
63295,Kimberly Snyder,26,Male,Phoenix,494.26,13,2024-06-01,Churned
51078,Amanda Davis,19,Female,Los Angeles,379.56,7,2023-08-18,Loyal
82214,Miss Lorraine Bird DDS,18,Male,Houston,201.85,26,2024-06-10,Loyal
67052,Gregory Nguyen,37,Female,Houston,499.52,3,2024-10-22,New
81130,Bonnie Chapman,27,Male,Los Angeles,26.34,30,2022-12-24,Churned
30608,Travis Ward,35,Female,Dallas,456.72,16,2024-04-10,Churned
22794,Zachary Walters,65,Male,Houston,468.48,9,2024-08-06,Loyal
76748,Wendy Bennett,57,Female,Phoenix,905.52,7,2024-08-12,At Risk
51411,Jessica Huffman,40,Female,Los Angeles,175.7,7,2023-03-08,Loyal
35098,Cynthia Smith,75,Male,Dallas,798.78,6,2023-10-06,Churned
38591,Sheri Castaneda,47,Female,Houston,572.84,4,2024-11-06,Loyal
35294,Charlotte Williams,42,Female,San Diego,262.37,5,2024-04-08,Churned
67014,Robert Wilson,42,Female,San Antonio,416.92,15,2023-02-21,Churned
24539,Felicia Becker,28,Female,Chicago,347.47,22,2024-10-21,Loyal
75850,Angela Mclean MD,43,Female,New York,67.14,7,2023-03-04,Loyal
90917,Ronald Perry,41,Female,Dallas,683.42,4,2023-06-30,Loyal
68972,Patrick Perez,24,Male,San Antonio,176.94,27,2023-05-10,New
55145,Brian Fox,67,Male,Dallas,906.97,2,2023-02-16,Churned
17243,Caitlin Lee,65,Female,Los Angeles,734.44,26,2024-02-22,New
20689,Joshua Taylor,49,Female,Houston,809.44,28,2023-09-12,Churned
93198,Martha Navarro,49,Male,Dallas,502.7,28,2023-11-03,New
68187,Patrick Carter,40,Male,New York,280.25,16,2023-08-27,New
54098,Brenda Robinson,50,Female,New York,795.9,16,2023-03-28,Churned
43190,Timothy Bryant,58,Female,Phoenix,179.7,11,2024-04-11,Churned
83487,Jasmine Gibson,51,Female,Chicago,297.06,25,2024-08-30,Churned
63444,Cathy Rogers,70,Female,Los Angeles,926.19,24,2024-07-09,Loyal
77222,Joseph Sanchez,38,Male,Houston,177.97,24,2024-11-12,Loyal
22333,Laura Cross,72,Female,Houston,68.11,4,2024-07-04,New
81575,Melissa Norris,56,Female,Phoenix,831.15,29,2024-02-03,Loyal
24208,Kelly Carter,43,Female,Phoenix,155.4,10,2024-12-07,New
42137,Lawrence Ray,54,Female,New York,492.25,24,2023-07-17,At Risk
72022,Matthew Martinez,30,Female,New York,138.36,28,2024-01-20,Loyal
80944,Tonya Terrell,28,Female,Chicago,518.52,1,2024-04-09,Loyal
38779,Jackie Lane,74,Male,Houston,550.32,24,2024-12-12,New
53200,Kevin Hamilton,39,Male,Phoenix,857.68,13,2024-10-25,At Risk
50538,Kimberly Hendricks,58,Male,Dallas,372.26,29,2023-12-02,At Risk
92016,Ms. Christina Smith DVM,65,Female,Dallas,568.82,3,2023-06-29,At Risk
46303,Christopher West,25,Female,Dallas,172.86,9,2023-09-09,New
92011,Jennifer Norris,21,Male,Phoenix,60.95,29,2024-04-25,New
70477,John Schultz,50,Female,Phoenix,845.69,4,2024-05-26,Churned
78715,Rachel Hamilton,47,Female,San Diego,522.63,19,2024-09-17,Loyal
23228,Jerome Gardner,70,Female,Houston,696.3,26,2024-09-04,At Risk
88834,Timothy Harris,41,Female,Houston,140.83,12,2024-10-01,At Risk
48384,Carol Townsend,54,Female,San Antonio,798.71,3,2024-12-08,New
90555,Barbara Crosby,46,Male,Houston,952.37,21,2023-05-16,Churned
51343,Victoria Jones,58,Female,Phoenix,350.11,20,2023-06-25,New
85356,Jeffrey Little,61,Male,Los Angeles,940.78,30,2024-06-09,Churned
32052,Bryan Black,52,Male,Houston,744.64,11,2023-03-15,At Risk
61973,Tammy David,69,Female,San Antonio,663.45,15,2023-07-30,Loyal
68267,Daniel Hooper,37,Female,New York,375.67,23,2022-12-24,Churned
16995,Patricia Arnold,74,Female,Dallas,797.97,26,2023-02-19,New
19044,Patrick Roman,52,Male,San Antonio,236.08,19,2023-07-05,New
34099,James Hernandez,27,Female,Los Angeles,706.94,25,2023-09-11,Churned
77689,Andrew Meyer,55,Male,San Antonio,347.26,8,2024-08-28,New
86193,Jonathan Munoz,21,Male,Los Angeles,109.72,5,2024-07-08,At Risk
77266,Alisha Benjamin DDS,56,Male,New York,599.98,6,2024-09-27,New
38212,Jonathan Johnson,61,Male,Dallas,971.67,12,2024-07-08,At Risk
33340,Michael Avery,26,Male,Dallas,442.53,15,2023-02-16,Loyal
89585,Jonathan Gardner,49,Male,Dallas,536.18,30,2023-12-07,At Risk
38944,Ryan Rojas,69,Female,Dallas,104.22,27,2023-06-17,At Risk
76648,Jennifer Kelley,49,Female,Houston,857.66,18,2024-04-27,New
58774,Philip Wilson,51,Male,San Antonio,267.51,28,2023-12-29,New
11155,Nancy Gardner,20,Male,Los Angeles,801.25,29,2024-03-23,Loyal
84328,Vanessa Malone,50,Female,San Diego,916.22,21,2022-12-18,At Risk
73749,Dean Castillo,58,Male,San Antonio,969.96,24,2023-12-21,Loyal
72793,Anthony Hernandez,52,Female,Phoenix,132.59,23,2023-02-19,New
46439,Savannah Jackson,37,Female,Chicago,924.67,27,2024-06-02,Loyal
93200,Donna Conrad,63,Male,New York,451.5,5,2023-01-09,New
97165,Jeffrey Green,61,Male,San Diego,599.46,5,2024-07-28,New
53206,Victoria Wallace,46,Female,Phoenix,796.03,6,2024-07-21,Churned
77062,David Fitzpatrick,29,Male,Dallas,807.89,1,2023-01-09,Churned
93516,Meredith Sanders MD,43,Male,Dallas,998.3,26,2024-06-09,At Risk
22431,Rachel Smith,51,Female,Chicago,502.02,10,2023-01-16,Churned
79442,Anthony Wilkerson,70,Male,Chicago,701.26,24,2023-12-20,New
50240,Sue Hicks,42,Male,Dallas,497.88,16,2023-05-18,Churned
10131,Elizabeth Roberts,25,Male,Houston,790.88,23,2023-10-27,Churned
10753,Sierra Payne,50,Male,San Diego,441.36,6,2023-10-27,Loyal
35300,Melissa Santiago,54,Male,New York,197.14,7,2024-02-23,New
16711,Shane Thompson,56,Male,Los Angeles,734.19,21,2024-01-24,Churned
22108,Amanda Hopkins,56,Female,Phoenix,705.55,25,2024-06-20,At Risk
31555,Melanie Brooks,47,Female,San Diego,531.6,8,2023-07-19,New
87663,Joseph Nguyen,27,Female,San Antonio,851.73,13,2023-02-13,At Risk
91757,Daniel Turner,61,Female,Los Angeles,170.41,28,2024-09-30,Loyal
16935,William Cole,31,Female,Dallas,206.87,2,2024-03-25,At Risk
45120,Robert Pearson,23,Female,San Antonio,963.86,12,2024-02-10,Churned
21292,Ebony White,72,Male,San Diego,290.82,17,2023-07-17,Churned
81572,Phillip Townsend,56,Female,Los Angeles,771.79,7,2023-02-22,Loyal
66706,Joshua Duran PhD,69,Male,Chicago,360.84,4,2024-08-05,Loyal
43958,Julie Diaz,50,Female,Houston,299.65,15,2024-04-08,New
73326,Michael Mosley,66,Male,San Diego,377.4,25,2024-05-01,Loyal
93958,Madeline Tapia,26,Female,Dallas,314.08,16,2024-08-12,Churned
72962,Christina Leach,19,Male,Chicago,740.46,23,2024-08-24,Churned
72583,Maria Velasquez,53,Male,Dallas,729.64,29,2023-10-28,Loyal
72082,David Sutton,66,Female,Houston,134.11,11,2023-03-10,Churned
11564,Lisa Keller,70,Male,San Diego,386.29,27,2023-11-12,Churned
61088,Alejandro Walker,19,Male,New York,150.27,11,2024-03-22,Churned
47227,Sherry Wood,41,Male,Chicago,755.38,26,2023-03-30,Loyal
58318,Cynthia Murillo,37,Female,New York,895.56,26,2023-04-13,At Risk
50911,Benjamin Poole,59,Male,San Diego,460.33,7,2023-07-18,Churned
57044,Calvin Garrett,38,Female,Chicago,548.75,21,2024-07-19,At Risk
88326,Mark Cooper,35,Male,Chicago,306.2,9,2023-05-06,Churned
70764,Philip Johnson,18,Male,Dallas,418.62,12,2024-09-05,Loyal
17705,Amy Estrada,68,Male,Los Angeles,361.39,9,2024-12-06,Churned
36704,Carol Frederick,57,Female,San Diego,14.31,29,2023-05-02,Churned
92608,Gregory Long,62,Male,Chicago,691.51,8,2023-10-17,Loyal
37466,Chad Young,34,Male,Los Angeles,614.87,27,2023-01-15,New
72354,Melanie Becker,50,Male,Los Angeles,195.93,4,2024-04-04,At Risk
93091,Melissa Stevens,34,Male,San Antonio,343.61,14,2024-06-19,New
34109,Andre Smith,35,Female,Phoenix,78.3,4,2024-03-04,Loyal
16432,Todd Matthews,69,Female,Los Angeles,91.16,18,2023-12-29,At Risk
72809,James Edwards,24,Male,Chicago,692.18,19,2024-04-05,Loyal
42796,Jill Luna,49,Female,Houston,864.31,25,2024-01-26,New
38133,Benjamin Lloyd,29,Male,New York,464.29,6,2023-09-16,Churned
93188,Sharon Norman,70,Female,Phoenix,370.39,7,2024-02-05,Loyal
68001,Amy Valentine,66,Female,New York,754.25,7,2024-05-29,New
60274,Henry Richmond,65,Male,Dallas,709.0,22,2024-05-09,New
15423,Stacey Ramirez,55,Male,Dallas,431.42,7,2023-08-13,Churned
65247,Zachary Harris,24,Female,Chicago,288.36,16,2024-04-02,Loyal
38427,Lawrence Green,43,Female,Houston,56.35,20,2024-06-24,Churned
75857,Jennifer Sherman,51,Female,Phoenix,939.85,22,2024-12-05,At Risk
16317,Kristen Maynard,27,Male,Houston,726.34,18,2024-04-05,Churned
80477,Bethany Young,53,Female,Phoenix,456.84,12,2024-05-10,At Risk
99498,Catherine Lawson,65,Male,Houston,664.06,14,2023-02-14,Churned
44674,Tyler Lambert DDS,37,Female,Chicago,735.67,3,2024-10-20,At Risk
58002,Sara Kirby,61,Female,New York,612.79,11,2023-12-03,Loyal
71608,Jonathan Torres,50,Female,Houston,613.19,30,2023-10-06,Churned
90240,Antonio Ward,59,Male,Houston,26.12,29,2023-07-06,Churned
80935,Katie Fisher,29,Female,Los Angeles,412.71,5,2024-11-14,New
33006,Patricia Walker,20,Female,San Antonio,794.33,3,2023-12-13,Churned
23803,Joseph Anthony,32,Male,Dallas,655.88,24,2023-02-21,Loyal
51419,Tony Jones,63,Male,New York,266.24,3,2024-03-02,At Risk
39825,Tamara Diaz,26,Male,Dallas,819.53,16,2024-08-19,New
35652,Robin Thomas,70,Female,Houston,374.3,1,2023-11-23,At Risk
56942,Charles Hall,54,Male,San Diego,557.41,22,2023-12-22,New
92323,Michelle Stanley,60,Female,Dallas,511.0,7,2024-03-13,Churned
96100,Victoria Reid,24,Male,Dallas,223.37,10,2023-10-13,New
32163,James Powell,49,Male,Dallas,537.67,10,2023-08-26,Loyal
40824,Scott Hatfield,19,Male,San Diego,616.55,20,2024-11-15,Loyal
77929,Jonathan Foster,51,Male,Los Angeles,601.47,19,2023-12-20,At Risk
82499,Theresa Patterson,66,Female,New York,942.49,5,2024-03-03,Churned
32030,Lindsey Duncan,44,Female,Dallas,175.7,26,2024-09-28,Churned
74256,Melissa Mcbride,57,Female,Houston,880.71,6,2024-02-15,Churned
73875,Monica Coleman,74,Male,Houston,239.88,2,2024-10-29,Churned
51758,Sheila Franklin,62,Female,New York,753.55,9,2024-09-13,At Risk
45083,Tammie Morse,21,Female,Chicago,955.5,22,2023-08-07,Churned
51901,Ryan Mcneil,34,Female,Houston,649.6,21,2024-09-12,At Risk
58573,Anthony Collins,65,Male,Phoenix,276.73,6,2023-07-19,At Risk
77960,Michael House,51,Female,San Diego,875.25,25,2024-12-10,New
19633,David Spencer,41,Male,Chicago,956.68,14,2023-01-03,At Risk
45195,Eric Perez,41,Female,Dallas,924.53,5,2023-01-22,New
29888,Linda Young,26,Male,Houston,229.98,22,2024-01-10,New
45028,Karen Roth,68,Female,Phoenix,955.4,1,2024-08-03,At Risk
87011,Trevor Wilkinson,56,Female,Dallas,600.92,27,2023-10-03,New
35927,Sandra Armstrong,57,Female,Dallas,436.1,4,2024-01-28,Churned
60080,Pamela Rogers,53,Female,New York,311.97,29,2024-08-03,Loyal
81973,Emily Rivers,39,Female,San Diego,200.13,26,2023-03-26,Churned
31792,George Fox,35,Female,Phoenix,886.67,5,2023-05-10,New
44374,James Luna,52,Female,New York,200.44,12,2023-08-31,Loyal
14704,Lindsay Christensen,45,Female,San Diego,99.87,30,2024-01-15,New
12910,Riley Davis,49,Female,Chicago,426.84,26,2023-07-27,At Risk
73621,Heidi Downs,56,Female,San Antonio,168.78,12,2024-07-18,At Risk
76900,Isaiah Gould,75,Female,Chicago,537.07,5,2023-10-04,Loyal
75984,Christopher Garcia,32,Female,Phoenix,638.98,5,2024-09-12,New
97010,Kaitlyn Murphy,63,Female,Chicago,548.68,22,2024-11-22,New
36145,Amy Mckinney,61,Male,New York,354.49,6,2024-11-26,At Risk
70336,Tonya Delacruz,62,Female,New York,776.95,29,2023-09-21,Churned
92090,Autumn Franklin,26,Female,Los Angeles,471.37,2,2023-09-28,Loyal
32593,Stephen Osborne,32,Male,San Antonio,832.73,16,2023-03-19,Loyal
36719,Darlene Snyder,60,Female,Chicago,524.65,15,2024-11-23,New
45688,Dr. Ashley English MD,24,Female,Dallas,723.65,13,2023-07-26,At Risk
13330,Angela Gonzales,46,Female,Chicago,676.07,16,2023-03-31,Churned
72331,Alexander Burke,34,Female,Houston,195.33,7,2023-10-30,New
67964,Tyrone Walker,50,Female,Houston,19.44,23,2023-01-24,Churned
23401,Michael Hall,64,Male,Chicago,331.98,13,2024-01-03,New
66360,Rachel Jones,75,Female,New York,763.78,6,2024-10-15,Loyal
88804,Jennifer Nguyen,36,Female,Houston,746.51,15,2024-02-17,Churned
50834,Janet Smith,38,Female,Los Angeles,400.77,18,2023-02-16,Churned
23292,Daniel Carlson,52,Female,Los Angeles,150.94,6,2024-02-14,Loyal
82882,Stephen Johnson,72,Male,San Diego,244.68,26,2023-05-08,Churned
44504,Whitney Yates,31,Male,Dallas,167.17,9,2023-02-09,Churned
16036,April Mitchell,61,Male,Dallas,516.66,16,2023-08-29,Churned
80159,April Casey,56,Male,Chicago,397.32,9,2023-01-27,New
99094,Betty Decker,73,Male,New York,99.47,30,2024-07-18,New
28561,John Solis,66,Female,Houston,294.38,14,2024-03-25,At Risk
96692,Kayla Gonzales,40,Male,Chicago,283.26,24,2024-01-11,Loyal
63820,Laura Gutierrez,48,Male,Dallas,690.22,24,2024-01-09,Churned
97764,Larry Howard,19,Male,Houston,567.47,24,2023-02-07,Churned
33010,Leah Church,59,Female,Phoenix,979.7,16,2023-07-10,Churned
78453,Linda Love,42,Male,New York,295.84,16,2024-11-24,New
94576,Latoya Johnson,42,Male,Chicago,664.86,23,2024-08-14,Loyal
37823,Benjamin Ortega,66,Male,Los Angeles,142.19,9,2024-08-30,Churned
30515,Kimberly Hernandez,45,Male,New York,86.43,3,2024-02-15,Loyal
71325,Michelle Williams,51,Female,Dallas,24.26,1,2023-12-21,Churned
11732,Bruce Wright,52,Female,San Diego,973.23,27,2024-10-13,Loyal
14420,Christopher Coleman,23,Male,Chicago,737.42,14,2024-07-30,At Risk
87757,Nicole Riley,70,Female,Houston,997.45,17,2023-07-13,At Risk
59402,Steven Mclaughlin,50,Female,Dallas,618.86,16,2024-01-21,New
28966,Anna Martin,60,Male,San Diego,320.21,27,2023-09-22,Churned
51849,Rachel Evans,35,Male,Chicago,606.66,21,2023-05-01,Churned
91558,Holly Hall,24,Male,New York,352.64,30,2024-03-27,Churned
95065,Margaret Mccormick,60,Female,San Diego,542.94,2,2023-03-24,Churned
41822,Jack Chang,59,Female,Houston,118.34,23,2023-12-22,Churned
54473,Victoria Crosby,74,Male,Phoenix,379.52,4,2023-04-07,Loyal
18029,Elizabeth Smith,32,Female,Los Angeles,547.51,15,2024-04-02,At Risk
92351,Barbara Ellison,73,Male,Chicago,633.39,17,2023-12-14,Loyal
56480,Cynthia Hooper,30,Male,San Diego,258.22,12,2023-11-19,At Risk
49168,Bradley Peters,50,Male,Houston,669.02,24,2024-01-27,New
64390,Stefanie Alexander,46,Female,Dallas,742.61,13,2024-10-04,At Risk
73879,Michelle Phillips,25,Male,Phoenix,712.81,10,2023-06-10,Loyal
85533,Vincent Cowan,56,Male,New York,43.33,20,2024-06-14,New
34344,Mrs. Stacy Gomez,71,Female,San Diego,481.43,1,2024-07-26,At Risk
52137,Andre Oconnor,52,Female,San Diego,680.1,2,2023-09-12,Loyal
95577,Megan Santana,33,Male,San Diego,295.06,8,2024-12-13,Loyal
18547,Robert Walton,38,Male,San Antonio,107.35,27,2024-10-13,At Risk
81459,Jennifer Ramirez,34,Male,Chicago,256.41,26,2024-11-12,Loyal
13246,Abigail Gonzalez,42,Female,Phoenix,988.03,23,2023-11-24,New
16034,Joshua Williams,21,Female,Chicago,536.88,15,2023-05-05,Churned
31716,Anne Wilson,70,Male,Phoenix,976.94,28,2023-05-12,Churned
61002,Carolyn Johnson,21,Male,Phoenix,780.64,21,2023-06-13,At Risk
19035,Sharon Norton,44,Male,Phoenix,615.04,11,2023-02-19,At Risk
12687,Nicole Terrell,26,Female,Los Angeles,510.91,13,2023-08-07,Churned
69784,Reginald Dixon,52,Female,New York,157.56,23,2024-05-09,Loyal
47841,Linda Higgins,41,Female,Los Angeles,230.93,19,2023-08-13,At Risk
34457,Jacqueline Peters,54,Male,Chicago,302.36,24,2023-12-31,Churned
92175,Steven Blackwell,22,Male,San Antonio,509.34,10,2024-02-02,At Risk
42113,Kimberly Morris,41,Female,Chicago,397.13,30,2023-01-25,At Risk
26908,Carlos Ruiz,41,Male,Dallas,739.34,1,2023-06-30,Loyal
88771,Thomas Munoz,72,Male,New York,534.75,17,2024-02-13,At Risk
89535,Natasha Mahoney,27,Male,San Antonio,926.44,13,2023-06-23,At Risk
46845,Brian Floyd,23,Male,Los Angeles,539.82,2,2024-08-13,At Risk
69759,Tracey Evans,58,Female,New York,381.43,9,2024-03-26,Loyal
22791,Mr. Timothy Morris,30,Male,Dallas,821.23,28,2024-09-07,At Risk
21217,Ronald Martinez,56,Female,Phoenix,773.42,1,2024-04-07,New
87191,Ryan Munoz,28,Female,New York,242.06,22,2024-10-09,Loyal
53196,Richard Obrien,56,Female,Houston,934.76,22,2024-11-25,Loyal
78267,Robert Clay,44,Male,Phoenix,681.42,26,2023-02-26,Loyal
75618,James Ellis,70,Female,Los Angeles,979.71,13,2024-05-09,Loyal
27633,Monica Daniel,41,Female,Los Angeles,405.08,25,2024-09-15,Churned
63680,Lori Tucker,53,Female,Houston,970.84,10,2023-05-23,Churned
76994,Regina Nelson,30,Male,San Diego,773.94,5,2023-08-12,New
70339,David Lee,33,Male,Chicago,578.15,6,2023-06-15,At Risk
43900,Danielle Lara,60,Male,New York,59.27,11,2024-03-10,Churned
94507,Joseph Patton,64,Male,Dallas,834.15,28,2024-01-18,At Risk
65511,Nicole Jones,46,Male,Dallas,753.51,1,2023-03-29,Loyal
42735,Jeffrey Watkins,60,Male,Los Angeles,847.83,12,2024-10-13,At Risk
22945,Lee Jones,40,Male,Dallas,981.29,15,2024-04-15,Churned
56670,Kenneth Orozco,42,Male,Houston,305.98,12,2023-05-30,New
88407,Sean Cohen,61,Female,Los Angeles,790.41,12,2024-04-10,New
63814,Michael Wilson,42,Female,New York,374.92,3,2024-03-23,Churned
87301,Elizabeth Graham,27,Female,Phoenix,426.12,28,2023-07-16,Loyal
21062,Stephanie Jenkins,74,Male,Chicago,250.18,15,2024-10-03,Churned
54624,Adam Brown,62,Female,New York,615.13,21,2023-12-18,Loyal
28743,Margaret Bell,71,Female,Dallas,558.53,23,2024-03-23,At Risk
81409,Juan Hill,19,Female,Dallas,701.28,24,2023-01-15,Churned
42008,Dawn Morrison,39,Female,Houston,290.41,12,2022-12-23,New
76770,Heather Garcia,60,Male,Los Angeles,655.41,22,2023-04-21,New
26573,Shawn Cox,29,Male,Dallas,890.37,23,2023-05-05,New
73817,Chris Schneider,70,Female,Dallas,296.65,5,2024-09-12,New
66426,Greg Rivera,40,Female,New York,381.43,12,2024-11-27,Loyal
11534,Danielle Garcia,74,Male,San Diego,868.06,23,2023-05-15,New
33168,Christopher Nichols,32,Male,Los Angeles,133.58,27,2023-08-14,New
39141,Hannah Davis,32,Female,Dallas,569.55,10,2023-05-24,New
15069,Ashley Olson,60,Female,San Diego,350.47,27,2023-11-04,At Risk
33395,Andrea Jones,73,Male,Dallas,271.05,21,2024-01-18,Loyal
93924,Felicia Wise,18,Male,Phoenix,523.38,10,2023-11-03,Churned
46660,Gwendolyn Taylor,63,Female,Chicago,899.93,8,2024-03-16,At Risk
14815,Brent Allen,69,Female,Phoenix,305.96,7,2023-01-21,New
90762,Kathleen Chandler,33,Female,San Antonio,885.03,17,2024-07-25,Churned
22429,Rachel Griffin,74,Female,Los Angeles,659.67,2,2023-04-19,At Risk
45486,Lisa Williams,39,Female,Houston,632.32,29,2024-07-15,New
